tool_name,tool_version,output_name,output_extension,output_edam_format
graphlan,1.0.0.0,eps_output_image,eps,format_3466
graphlan,1.0.0.0,svg_output_image,svg,format_2332
graphlan_annotate,1.0.0.0,output_tree,phyloxml,format_3159
tsne,0.0.2,output1,pdf,format_3508
krona-text,1,outputfile,html,format_2331
fasta_nucleotide_color_plot,1.0.1,output,png,format_3603
mummerplot_wrapper,0.0.7,pdf_output,pdf,format_3508
mummerplot_wrapper,0.0.7,png_output,png,format_3603
karyotype_Plot_1,1.0.0,out_file1,pdf,format_3508
barchart_gnuplot,1.0.0,out_file1,png,format_3603
qual_stats_boxplot,1.0.1,output_file,png,format_3603
laj_1,1.0.0,out_file1,laj,format_2330
vcf_to_maf_customtrack1,1.0.0,out_file1,mafcustomtrack,format_2330
mutate_snp_codon_1,1.0.0,output1,interval,format_3475
iqtree,1.5.5.1,bionj,nhx,format_1910
iqtree,1.5.5.1,treefile,nhx,format_1910
iqtree,1.5.5.1,contree,nhx,format_1910
iqtree,1.5.5.1,mldist,mldist,format_2330
iqtree,1.5.5.1,splits.nex,nex,format_1912
iqtree,1.5.5.1,iqtree,iqtree,format_2330
structure,2.3.4,out_mainparams,txt,format_2330
structure,2.3.4,out_extraparams,txt,format_2330
codeml,1.0,ctl,txt,format_2330
codeml,1.0,2ngdn,txt,format_2330
codeml,1.0,2ngds,txt,format_2330
codeml,1.0,2ngt,txt,format_2330
codeml,1.0,lnf,txt,format_2330
codeml,1.0,rst,txt,format_2330
codeml,1.0,rst1,txt,format_2330
codeml,1.0,rub,txt,format_2330
codeml,1.0,run,txt,format_2330
codeml,1.0,4fold,txt,format_2330
hgv_codingSnps,1.0.1,out_file1,interval,format_3475
hgv_add_scores,1.0.0,out_file1,data,format_1915
rgweblogo3,3.5.0,output,pdf,format_3508
meme_chip,4.11.2+galaxy1,output,html,format_2331
meme_psp_gen,4.12.0.0,output_psp,memepsp,format_2330
meme_psp_gen,4.12.0.0,output_tabular,tabular,format_3475
meme_fimo,4.12.0.0,txt_outfile,txt,format_2330
meme_fimo,4.12.0.0,html_outfile,html,format_2331
meme_fimo,4.12.0.0,gff_outfile,txt,format_2330
meme_fimo,4.12.0.0,xml_outfile,memexml,format_2332
meme_meme,4.12.0.0,html_outfile,html,format_2331
meme_meme,4.12.0.0,txt_outfile,txt,format_2330
meme_meme,4.12.0.0,xml_outfile,memexml,format_2332
meme_dreme,4.11.2.0,html_outfile,html,format_2331
meme_dreme,4.11.2.0,txt_outfile,txt,format_2330
meme_dreme,4.11.2.0,xml_outfile,memexml,format_2332
chipeakanno_annopeaks,0.1.0,tab,tabular,format_3475
clusterprofiler_bitr,0.1.0,translation,txt,format_2330
clusterprofiler_go,0.1.0,table,txt,format_2330
clusterprofiler_go,0.1.0,plot,pdf,format_3508
hifive,0.1.0,hic_comp_fends,h5,format_3590
hifive,0.1.0,hic_comp_data,h5,format_3590
hifive,0.1.0,hic_comp_project,h5,format_3590
hifive,0.1.0,hic_fend_output,h5,format_3590
hifive,0.1.0,hic_data_output,h5,format_3590
hifive,0.1.0,hic_project_output,h5,format_3590
hifive,0.1.0,hic_norm_output,h5,format_3590
hifive,0.1.0,hic_hm_output,h5,format_3590
hifive,0.1.0,hic_hm_image,png,format_3603
hifive,0.1.0,hic_int_output,chrint,format_3475
hifive,0.1.0,hic_int_image,png,format_3603
hifive,0.1.0,hic_mrheatmap,mrh,None
hifive,0.1.0,fivec_comp_frags,h5,format_3590
hifive,0.1.0,fivec_comp_data,h5,format_3590
hifive,0.1.0,fivec_comp_project,h5,format_3590
hifive,0.1.0,fivec_frag_output,h5,format_3590
hifive,0.1.0,fivec_data_output,h5,format_3590
hifive,0.1.0,fivec_project_output,h5,format_3590
hifive,0.1.0,fivec_norm_output,h5,format_3590
hifive,0.1.0,fivec_hm_output,h5,format_3590
hifive,0.1.0,fivec_hm_image,png,format_3603
hifive,0.1.0,fivec_int_output,chrint,format_3475
hifive,0.1.0,fivec_int_image,png,format_3603
pyiron_meta,0.2.5,outfile,h5,format_3590
tombo_resquiggle,1.5,output,data,format_1915
tombo_text_output,1.5,output,wig,format_3005
tombo_detect_modifications,1.5,output,h5,format_3590
proteomics_search_peptide_prophet_1,1.4.4,output,peptideprophet_pepxml,format_3655
proteomics_search_protein_prophet_1,1.1.1,output,protxml,format_2032
proteomics_search_interprophet_1,1.4.4,output,interprophet_pepxml,format_3655
raceid_main,3.0.1.1.1,outpdf,pdf,format_3508
raceid_main,3.0.1.1.1,outrdat,rdata,format_2333
raceid_main,3.0.1.1.1,outgenelist,tabular,format_3475
raceid_main,3.0.1.1.1,outdiffgenes,tabular,format_3475
raceid_main,3.0.1.1.1,outlog,txt,format_2330
sklearn_discriminant_classifier,0.9,outfile,data,format_1915
eden_sequence_converter,0.9,outfile,json,format_3464
eden_vectorizer,0.9,outfile,txt,format_2330
nn_classifier,0.9,outfile,txt,format_2330
sklearn_numeric_clustering,0.9,outfile,tabular,format_3475
svm_classifier,0.9,outfile,txt,format_2330
scipy_sparse,0.9,outfile,txt,format_2330
sklearn_data_preprocess,0.9,outfile_transform,tabular,format_3475
sklearn_data_preprocess,0.9,outfile_fit,zip,format_2333
sklearn_pairwise_metrics,0.9,outfile,tabular,format_3475
sklearn_sample_generator,0.9,outfile,tabular,format_3475
sklearn_generalized_linear,0.9,outfile_predict,tabular,format_3475
sklearn_generalized_linear,0.9,outfile_fit,zip,format_2333
sklearn_ensemble,0.9,outfile_predict,tabular,format_3475
sklearn_ensemble,0.9,outfile_fit,zip,format_2333
sklearn_clf_metrics,0.9,outfile,txt,format_2330
eden_protease_prediction,0.9.1,outfile_predict,tabular,format_3475
eden_protease_prediction,0.9.1,outfile_fit,zip,format_2333
deeptools_bigwigCorrelate,1.5.9.2.0,outFileName,png,format_3603
deeptools_bigwigCorrelate,1.5.9.2.0,outFileRawCounts,tabular,format_3475
deeptools_bigwigCorrelate,1.5.9.2.0,outFileCorMatrix,tabular,format_3475
bwtool-lift,1.0,output,bigwig,format_3006
bwtool-lift,1.0,unlifted_regions_output,bigwig,format_3006
bigwig_to_bedgraph,0.1.0,output,bedgraph,format_3583
bg_protein_properties,0.1.0,output,tabular,format_3475
biopython_base_distribution,1.0,output,tabular,format_3475
codon_count,0.1,output,tabular,format_3475
genbank_to_gff,0.1,outfile,gff3,format_1975
gbk_to_orf,0.1,outfile,fasta,format_1929
gff_to_sequence,0.1,outfile,genbank,format_1936
sequence_convert,0.1,outfile,text,None
translate_nucleotides,0.1,output,fasta,format_1929
rnalfoldz,2.1.6.0,out_file,fasta,format_1929
chira,1.0,chira_out,tabular,format_3475
re_he_maldi_image_registration,0.0.1,warp_matrix,tabular,format_3475
gdal_ogrinfo,3.0.0,output,txt,format_2330
gdal_ogr2ogr,3.0.0,output,xml,format_2332
gdal_ogr2ogr,3.0.0,shapefile,shp,format_2333
gdal_gdalwarp,3.0.0,output,GTiff,None
gdal_gdal_translate,3.0.0,output,GTiff,None
gdal_gdal_merge,3.0.0,output,GTiff,None
gdal_gdalinfo,3.0.0,outputDefault,txt,format_2330
gdal_gdalinfo,3.0.0,outputJson,json,format_3464
gdal_gdalinfo,3.0.0,subdatasets,tabular,format_3475
gdal_gdalbuildvrt,3.0.0,output,xml,format_2332
gdal_gdaladdo,3.0.0,output,tiff,format_3591
spocc_occ,0.9.0,output,tabular,format_3475
vigiechiro_bilanenrichipf,0.1.1,output_summary_tabular,tabular,format_3475
vigiechiro_bilanenrichipf,0.1.1,output_summary_html,html,format_2331
vigiechiro_bilanenrichipf,0.1.1,output_nightly_tabular,tabular,format_3475
vigiechiro_bilanenrichipf,0.1.1,output_nightly_html,html,format_2331
vigiechiro_bilanenrichipf,0.1.1,output_hourly_tabular,tabular,format_3475
vigiechiro_bilanenrichipf,0.1.1,output_hourly_html,html,format_2331
vigiechiro_bilanenrichirp,0.1.1,output_summary_tabular,tabular,format_3475
vigiechiro_bilanenrichirp,0.1.1,output_summary_html,html,format_2331
vigiechiro_bilanenrichirp,0.1.1,output_detail_tabular,tabular,format_3475
vigiechiro_bilanenrichirp,0.1.1,output_detail_html,html,format_2331
vigiechiro_idcorrect_2ndlayer,0.1.1,output,tabular,format_3475
vigiechiro_idvalid,0.1.1,output,tabular,format_3475
indels_3way,1.0.3,out_file1,tabular,format_3475
draw_stacked_barplots,1.0.0,outputFile1,pdf,format_3508
delete_overlapping_indels,1.0.0,outputFile1,tabular,format_3475
compute_motifs_frequency,1.0.0,outputFile1,tabular,format_3475
compute_motifs_frequency,1.0.0,outputFile2,tabular,format_3475
compute_motif_frequencies_for_all_motifs,1.0.0,outputFile1,tabular,format_3475
categorize_elements_satisfying_criteria,1.0.0,outputFile1,tabular,format_3475
featureCoverage1,2.0.0,output,interval,format_3475
fasttree,2.1.10,output,nhx,format_1910
fasttree,2.1.10,log,txt,format_2330
gd_make_gd_file,1.0.0,output,gd_snp,None
gd_specify,1.1.0,output,gd_indivs,None
gd_nucleotide_diversity_pi,1.0.0,output,txt,format_2330
gd_offspring_heterozygosity_pedigree,1.0.0,output,txt,format_2330
gd_assignment_of_optimal_breeding_pairs,1.0.0,output,txt,format_2330
gd_phylogenetic_tree,1.1.0,output,html,format_2331
gd_dpmix,1.2.0,output,tabular,format_3475
gd_dpmix,1.2.0,output2,html,format_2331
gd_make_phylip,1.1.0,output1,txt,format_2330
gd_diversity_pi,1.1.0,output,txt,format_2330
gd_draw_variants,1.1.0,output,tiff,format_3591
gd_find_intervals,1.1.0,output,interval,format_3475
gd_specify_restriction_enzymes,1.0.0,output,gd_snp,None
gd_reorder,1.0.0,output,gd_indivs,None
gd_offspring_heterozygosity,1.0.0,output,txt,format_2330
gd_inbreeding_and_kinship,1.0.0,output,txt,format_2330
gd_population_structure,1.0.0,output,html,format_2331
gd_evaluate_population_numbers,1.0.0,output,txt,format_2330
gd_prepare_population_structure,1.2.0,output,gd_ped,None
gd_raxml,1.0.0,output,nhx,format_1910
gd_gd_snp2vcf,1.1.0,output,vcf,format_3016
gd_gd_snp2vcf,1.1.0,output2,txt,format_2330
gd_average_fst,1.3.0,output,txt,format_2330
gd_pathway_image,1.1.0,output,png,format_3603
gd_discover_familial_relationships,1.0.0,output,tabular,format_3475
gd_pca,1.0.0,output,html,format_2331
gd_coverage_distributions,1.0.0,output,html,format_2331
gd_extract_primers,1.0.0,output,txt,format_2330
gd_extract_flanking_dna,1.0.0,output,txt,format_2330
gd_calc_freq,1.2.0,output,tabular,format_3475
gd_select_snps,1.0.0,output,gd_snp,None
gd_multiple_to_gd_genotype,1.0.0,output,gd_genotype,None
gd_rank_terms,1.1.0,output,tabular,format_3475
gd_new_oscar,1.0.0,output,tabular,format_3475
gd_cluster_kegg,1.0.0,output,tabular,format_3475
climate_stripes,1.0.0,ofilename,png,format_3603
cds_essential_variability,0.1.4,ofilename,netcdf,format_3650
mean_per_zone,0.2.0,ofilename,png,format_3603
shyft_longitudes,0.1.0,ofilename,netcdf,format_3650
psy_maps,1.2.0,ofilename,png,format_3603
fetch_jbrowse,3.3,jbrowse,html,format_2331
feat_from_gff3,1.0,output,tabular,format_3475
export,3.1,gff_out,gff3,format_1975
export,3.1,fasta_out,fasta,format_1929
export,3.1,json_out,json,format_3464
iframe,3.1,output,html,format_2331
create_or_update,3.4,output,json,format_3464
delete_organism,1.1,output,tabular,format_3475
delete_organism,1.1,gff_out,gff3,format_1975
delete_organism,1.1,fasta_out,fasta,format_1929
delete_organism,1.1,json_out,json,format_3464
create_account,3.1,output,txt,format_2330
list_organism,3.1,output,json,format_3464
delete_features,1.6,output,tabular,format_3475
delete_features,1.6,gff_out,gff3,format_1975
delete_features,1.6,fasta_out,fasta,format_1929
delete_features,1.6,json_out,json,format_3464
gstf_preparation,0.4.1,output_db,sqlite,format_3621
gstf_preparation,0.4.1,output_fasta,fasta,format_1929
gstf_preparation,0.4.1,filtered_fasta,fasta,format_1929
graphicsmagick_image_convert,1.3.31,output,png,format_3603
ip_landmark_registration,0.0.2,warp_matrix,tabular,format_3475
imagej2_bunwarpj_adapt_transform,3.0.0,output,txt,format_2330
imagej2_bunwarpj_elastic_transform,3.0.0,source_out,png,format_3603
imagej2_math,3.0.0,output,data,format_1915
imagej2_adjust_threshold_binary,3.0.0,output,data,format_1915
imagej2_bunwarpj_compose_elastic,3.0.0,output,txt,format_2330
imagej2_sharpen,3.0.0,output,data,format_1915
imagej2_make_binary,3.0.0,output,data,format_1915
imagej2_bunwarpj_convert_to_raw,3.0.0,raw_transformation,txt,format_2330
imagej2_bunwarpj_compare_raw,3.0.0,output,txt,format_2330
imagej2_bunwarpj_compare_elastic,3.0.0,output,txt,format_2330
imagej2_analyze_skeleton,3.0.0,output,tabular,format_3475
imagej2_smooth,3.0.0,output,data,format_1915
imagej2_bunwarpj_raw_transform,3.0.0,source_out,png,format_3603
imagej2_watershed_binary,3.0.0,output,data,format_1915
imagej2_bunwarpj_align,3.0.0,source_out,png,format_3603
imagej2_bunwarpj_align,3.0.0,target_out,png,format_3603
imagej2_bunwarpj_align,3.0.0,source_trans_out,txt,format_2330
imagej2_bunwarpj_align,3.0.0,target_trans_out,txt,format_2330
imagej2_find_maxima,3.0.0,output,data,format_1915
imagej2_find_maxima,3.0.0,results,tabular,format_3475
imagej2_enhance_contrast,3.0.0,output,data,format_1915
imagej2_bunwarpj_compose_raw,3.0.0,output,txt,format_2330
imagej2_shadows,3.0.0,output,data,format_1915
imagej2_find_edges,3.0.0,output,data,format_1915
imagej2_noise,3.0.0,output,data,format_1915
imagej2_create_image,3.0.0,output,jpg,format_3579
imagej2_skeletonize3d,3.0.0,output,data,format_1915
imagej2_analyze_particles_binary,3.0.0,output,data,format_1915
imagej2_analyze_particles_binary,3.0.0,results,tabular,format_3475
imagej2_bunwarpj_compose_raw_elastic,3.0.0,output,txt,format_2330
imagej2_bunwarpj_compare_elastic_raw,3.0.0,output,txt,format_2330
imagej2_binary_to_edm,3.0.0,output,data,format_1915
ip_imageinfo,0.2,output,txt,format_2330
ip_detection_viz,0.3,output,png,format_3603
ip_localthreshold,0.0.2,output,tiff,format_3591
ip_threshold,0.0.4,output,tiff,format_3591
ip_histogram_equalization,0.0.1,output,tiff,format_3591
ip_convertimage,0.4,output,tiff,format_3591
ip_colocalization,0.0.8,output,png,format_3603
ip_2d_feature_extraction,0.1.1,output,tabular,format_3475
ip_permutate_axis,0.2,output,tiff,format_3591
ip_labelimage_to_points,0.2,output,tabular,format_3475
ip_points_to_label,0.3,output,tiff,format_3591
ip_concat_channels,0.2,output,tiff,format_3591
ip_scale_image,0.4,output,png,format_3603
ip_merge_neighbours_in_label,0.3,output,tiff,format_3591
ip_binary_to_labelimage,0.4,output,tiff,format_3591
ip_2d_filter_segmentation_by_features,0.0.1,output,tiff,format_3591
ip_2d_split_binaryimage_by_watershed,0.0.1,output,tiff,format_3591
ip_anisotropic_diffusion,0.2,output,tiff,format_3591
ip_color_deconvolution,0.8,output,tiff,format_3591
ip_filter_standard,0.0.3,output,tiff,format_3591
ip_points_to_labe,0.2,output,tiff,format_3591
ip_projective_transformation_points,0.0.3,out,tabular,format_3475
imagecoordinates_flipaxis,0.1,output,tabular,format_3475
ip_coordinates_of_roi,0.0.4,pixel_table,tabular,format_3475
ip_count_objects,0.0.4,output,tabular,format_3475
ip_viz_overlay_moving_and_fixed_image,0.0.1,overlay_out,png,format_3603
ip_mahotas_features,0.7,output,tsv,format_3475
ip_overlay_segmentation,0.0.6,output,png,format_3603
ip_points_to_binaryimage,0.1,output,tiff,format_3591
ip_projective_transformation,0.0.4,out,png,format_3603
ip_visceral_evaluatesegmentation,0.5,output,xml,format_2332
ip_wsi_extract_top_view,0.1,output,tiff,format_3591
ip_binaryimage_to_points,0.1,output,tabular,format_3475
ip_split_labelmap,0.1,output,tiff,format_3591
regionalgam_gls,1.5,output,txt,format_2330
regionalgam_gls,1.5,output2,rdata,format_2333
regionalgam_flight_curve,1.5,output,tabular,format_3475
regionalgam_autocor_acf,1.5,output,png,format_3603
regionalgam_autocor_acf,1.5,output_res_values,txt,format_2330
regionalgam_glmmpql,1.5,output,png,format_3603
regionalgam_glmmpql,1.5,output2,tabular,format_3475
regionalgam_gls_adjusted,1.5,output,txt,format_2330
regionalgam_gls_adjusted,1.5,output2,rdata,format_2333
regionalgam_plot_trend,1.5,output,png,format_3603
regionalgam_plot_trend,1.5,output_tsv,tabular,format_3475
regionalgam_ab_index,1.5,output,tabular,format_3475
bedtools_links,2.27.1,output,html,format_2331
bedtools_closestbed,2.27.1,output,data,format_1915
bedtools_bed12tobed6,2.27.1,output,bed,format_3003
bedtools_flankbed,2.27.1,output,data,format_1915
bedtools_clusterbed,2.27.1,output,data,format_1915
bedtools_randombed,2.27.1,output,bed,format_3003
bedtools_getfastabed,2.27.1,output,fasta,format_1929
bedtools_sortbed,2.27.1,output,data,format_1915
bedtools_bamtobed,2.27.1,output,bed,format_3003
bedtools_mergebed,2.27.1,output,bed,format_3003
bedtools_reldistbed,2.27.1,output,data,format_1915
bedtools_slopbed,2.27.1,output,bed,format_3003
bedtools_fisher,2.27.1,output,data,format_1915
bedtools_subtractbed,2.27.1,output,data,format_1915
bedtools_jaccard,2.27.1,output,data,format_1915
bedtools_coveragebed,2.27.1,output,bed,format_3003
bedtools_multiintersectbed,2.27.1,output,bed,format_3003
bedtools_groupbybed,2.27.1,output,data,format_1915
bedtools_tagbed,2.27.1,output,bam,format_2572
bedtools_bamtofastq,2.27.1,output,fastq,format_1930
bedtools_bamtofastq,2.27.1,output2,fastq,format_1930
bedtools_shufflebed,2.27.1,output,bed,format_3003
bedtools_expandbed,2.27.1,output,data,format_1915
bedtools_annotatebed,2.27.1,output,bed,format_3003
bedtools_genomecoveragebed,2.27.1,output,bedgraph,format_3583
bedtools_windowbed,2.27.1,output,data,format_1915
bedtools_makewindowsbed,2.27.1,output,bed,format_3003
bedtools_map,2.27.1.2,output,data,format_1915
bedtools_spacingbed,2.27.1,output,data,format_1915
bedtools_multicovtbed,2.27.1,output,data,format_1915
bedtools_bedpetobam,2.27.1,output,bam,format_2572
bedtools_nucbed,2.27.1,output,tabular,format_3475
bedtools_maskfastabed,2.27.1,output,fasta,format_1929
bedtools_intersectbed,2.27.1,output,data,format_1915
bedtools_unionbedgraph,2.27.1,output,bedgraph,format_3583
bedtools_bedtobam,2.27.1,output,bam,format_2572
bedtools_bedtoigv,2.27.1,output,txt,format_2330
bedtools_complementbed,2.27.1,output,data,format_1915
bedtools_overlapbed,2.27.1,output,data,format_1915
bedtools_genomecoveragebed_bedgraph,2.19.0,output,bedgraph,format_3583
bedtools_mergebedgraph,2.19.0,output,tabular,format_3475
bedtools_genomecoveragebed_histogram,2.19.0,output,tabular,format_3475
Extract genomic DNA 1,3.0.3,output,data,format_1915
onto_tk_get_ancestor_terms,1.45.1,output,tabular,format_3475
onto_tk_get_relationship_types,1.45.0,output,tabular,format_3475
onto_tk_obo2rdf,1.45.0,output,rdf,format_3261
onto_tk_get_parent_terms,1.45.0,output,tabular,format_3475
onto_tk_get_parent_terms_by_relationship_type,1.45.0,output,tabular,format_3475
onto_tk_get_terms,1.45.0,output,tabular,format_3475
onto_tk_obo2owl,1.45.0,output,owl,format_3262
onto_tk_get_relationship_id_vs_relationship_namespace,1.45.0,output,tabular,format_3475
onto_tk_get_term_synonyms,1.45.0,output,tabular,format_3475
onto_tk_get_descendent_terms,1.45.0,output,tabular,format_3475
onto_tk_term_id_vs_term_name,1.45.0,output,tabular,format_3475
onto_tk_get_child_terms,1.45.0,output,tabular,format_3475
onto_tk_get_subontology_from,1.45.0,output,obo,format_2549
onto_tk_get_relationship_id_vs_relationship_def,1.45.0,output,tabular,format_3475
onto_tk_get_terms_by_relationship_type,1.45.0,output,tabular,format_3475
onto_tk_get_root_terms,1.45.0,output,tabular,format_3475
onto_tk_get_relationship_id_vs_relationship_name,1.45.0,output,tabular,format_3475
scanpy_scale_data,1.4.3+galaxy0,output_h5,h5,format_3590
scanpy_run_umap,1.4.3+galaxy1,output_h5,h5,format_3590
scanpy_run_umap,1.4.3+galaxy1,output_embed,csv,format_3475
scanpy_run_tsne,1.4.3+galaxy1,output_h5,h5,format_3590
scanpy_run_tsne,1.4.3+galaxy1,output_embed,csv,format_3475
scanpy_run_pca,1.4.3+galaxy0,output_h5,h5,format_3590
scanpy_run_pca,1.4.3+galaxy0,output_embed,tsv,format_3475
scanpy_read_10x,1.4.3+galaxy0,output_h5,h5,format_3590
scanpy_normalise_data,1.4.3+galaxy1,output_h5,h5,format_3590
scanpy_normalise_data,1.4.3+galaxy1,matrix_10x,txt,format_2330
scanpy_normalise_data,1.4.3+galaxy1,genes_10x,tsv,format_3475
scanpy_normalise_data,1.4.3+galaxy1,barcodes_10x,tsv,format_3475
scanpy_find_variable_genes,1.4.3+galaxy0,output_h5,h5,format_3590
scanpy_find_markers,1.4.3+galaxy1,output_h5,h5,format_3590
scanpy_find_markers,1.4.3+galaxy1,output_csv,csv,format_3475
scanpy_find_cluster,1.4.3+galaxy1,output_h5,h5,format_3590
scanpy_find_cluster,1.4.3+galaxy1,output_txt,tsv,format_3475
scanpy_filter_genes,1.4.3+galaxy2,output_h5,h5,format_3590
scanpy_filter_genes,1.4.3+galaxy2,matrix_10x,txt,format_2330
scanpy_filter_genes,1.4.3+galaxy2,genes_10x,tsv,format_3475
scanpy_filter_genes,1.4.3+galaxy2,barcodes_10x,tsv,format_3475
scanpy_filter_cells,1.4.3+galaxy0,output_h5,h5,format_3590
scanpy_filter_cells,1.4.3+galaxy0,matrix_10x,txt,format_2330
scanpy_filter_cells,1.4.3+galaxy0,genes_10x,tsv,format_3475
scanpy_filter_cells,1.4.3+galaxy0,barcodes_10x,tsv,format_3475
scanpy_compute_graph,1.4.3+galaxy0,output_h5,h5,format_3590
hca_matrix_downloader,v0.0.3+galaxy0,matrix_mtx,txt,format_2330
hca_matrix_downloader,v0.0.3+galaxy0,genes_tsv,tsv,format_3475
hca_matrix_downloader,v0.0.3+galaxy0,barcode_tsv,tsv,format_3475
