tool_name,tool_version,input_name,input_extension,input_edam_format
sklearn_train_test_eval,1.0.7.12,input_options|infile2,tabular,format_3475
sklearn_train_test_eval,1.0.7.12,input_options|infile1,txt,format_2330
sklearn_train_test_eval,1.0.7.12,input_options|fasta_path,fasta,format_1929
sklearn_train_test_eval,1.0.7.12,input_options|ref_genome_file,fasta,format_1929
sklearn_train_test_eval,1.0.7.12,input_options|interval_file,interval,format_3475
sklearn_train_test_eval,1.0.7.12,input_options|target_file,bed,format_3003
sklearn_svm_classifier,1.0.7.12,selected_tasks|infile_model,zip,format_2333
sklearn_svm_classifier,1.0.7.12,selected_tasks|infile_data,tabular,format_3475
sklearn_svm_classifier,1.0.7.12,selected_tasks|selected_algorithms|input_options|infile1,tabular,format_3475
sklearn_svm_classifier,1.0.7.12,selected_tasks|selected_algorithms|input_options|infile2,tabular,format_3475
sklearn_svm_classifier,1.0.7.12,selected_tasks|selected_algorithms|input_options|infile1,txt,format_2330
create_tool_recommendation_model,0.0.1,input_tabular_workflows,tabular,format_3475
create_tool_recommendation_model,0.0.1,input_tabular_tool_usage,tabular,format_3475
pandas_rolling_window,0.1,infile,tabular,format_3475
nn_classifier,0.9,selected_tasks|infile_model,zip,format_2333
nn_classifier,0.9,selected_tasks|infile_data,tabular,format_3475
nn_classifier,0.9,selected_tasks|selected_algorithms|input_options|infile1,tabular,format_3475
nn_classifier,0.9,selected_tasks|selected_algorithms|input_options|infile2,tabular,format_3475
nn_classifier,0.9,selected_tasks|selected_algorithms|input_options|infile1,txt,format_2330
svm_classifier,0.9,selected_tasks|infile_model,zip,format_2333
svm_classifier,0.9,selected_tasks|infile_data,tabular,format_3475
svm_classifier,0.9,selected_tasks|selected_algorithms|input_options|infile1,tabular,format_3475
svm_classifier,0.9,selected_tasks|selected_algorithms|input_options|infile2,tabular,format_3475
svm_classifier,0.9,selected_tasks|selected_algorithms|input_options|infile1,txt,format_2330
dwt_var1,1.0.1,inputFile,tabular,format_3475
abims_anova,1.2.1,input,tabular,format_3475
abims_anova,1.2.1,sampleinfo,tabular,format_3475
abims_anova,1.2.1,varinfo,tabular,format_3475
Multivariate,2.3.10,dataMatrix_in,tabular,format_3475
Multivariate,2.3.10,sampleMetadata_in,tabular,format_3475
Multivariate,2.3.10,variableMetadata_in,tabular,format_3475
Univariate,2.2.4,dataMatrix_in,tabular,format_3475
Univariate,2.2.4,sampleMetadata_in,tabular,format_3475
Univariate,2.2.4,variableMetadata_in,tabular,format_3475
iwtomics_plotwithscale,1.0.0.0,rdata,rdata,format_2333
iwtomics_plotwithscale,1.0.0.0,testids,tabular,format_3475
iwtomics_plotwithscale,1.0.0.0,featureids,tabular,format_3475
iwtomics_testandplot,1.0.0.0,rdata,rdata,format_2333
iwtomics_testandplot,1.0.0.0,regionids,tabular,format_3475
iwtomics_testandplot,1.0.0.0,featureids,tabular,format_3475
iwtomics_loadandplot,1.0.0.0,regions,tabular,format_3475
iwtomics_loadandplot,1.0.0.0,regionsheader,tabular,format_3475
iwtomics_loadandplot,1.0.0.0,features,tabular,format_3475
iwtomics_loadandplot,1.0.0.0,featuresheader,tabular,format_3475
seq_composition,0.0.5,input_file,fasta,format_1929
biosigner,2.2.7,dataMatrix_in,tabular,format_3475
biosigner,2.2.7,sampleMetadata_in,tabular,format_3475
biosigner,2.2.7,variableMetadata_in,tabular,format_3475
Transformation,2.2.0,dataMatrix_in,tabular,format_3475
Heatmap,2.2.2,dataMatrix_in,tabular,format_3475
Heatmap,2.2.2,sampleMetadata_in,tabular,format_3475
Heatmap,2.2.2,variableMetadata_in,tabular,format_3475
numeric_clustering,0.9,infile,tabular,format_3475
bg_statistical_hypothesis_testing,0.2,infile,tabular,format_3475
Summary_Statistics1,1.1.2,input,tabular,format_3475
Count1,1.0.3,input,tabular,format_3475
build_ucsc_custom_track_1,1.0.0,tracks|input,interval,format_3475
scatterplot_rpy,1.0.3,input,tabular,format_3475
histogram_rpy,1.0.3,input,tabular,format_3475
gmaj_1,2.0.1,maf_input,maf,format_3008
gmaj_1,2.0.1,annotations|annotation_style|exons_file,bed,format_3003
gmaj_1,2.0.1,annotations|annotation_style|highlights_file,bed,format_3003
gmaj_1,2.0.1,annotations|annotation_style|underlays_file,bed,format_3003
gmaj_1,2.0.1,annotations|annotation_style|repeats_file,bed,format_3003
gmaj_1,2.0.1,annotations|annotation_style|links_file,bed,format_3003
XY_Plot_1,1.0.2,series|input,tabular,format_3475
taxonomy_krona_chart,2.6.1,type_of_data|input,taxonomy,format_3475
taxonomy_krona_chart,2.6.1,type_of_data|input,tabular,format_3475
jbrowse_to_standalone,1.16.5+galaxy5,input,html,format_2331
jbrowse,1.16.5+galaxy5,reference_genome|genome,fasta,format_1929
jbrowse,1.16.5+galaxy5,action|update_jbrowse,html,format_2331
jbrowse,1.16.5+galaxy5,track_groups|data_tracks|data_format|annotation,blastxml,format_3331
jbrowse,1.16.5+galaxy5,track_groups|data_tracks|data_format|blast_parent,gff3,format_1975
jbrowse,1.16.5+galaxy5,track_groups|data_tracks|data_format|annotation,vcf,format_3016
jbrowse,1.16.5+galaxy5,track_groups|data_tracks|data_format|annotation,gff,format_2305
jbrowse,1.16.5+galaxy5,track_groups|data_tracks|data_format|annotation,bam,format_2572
jbrowse,1.16.5+galaxy5,track_groups|data_tracks|data_format|annotation,bigwig,format_3006
circos_binlinks,0.69.8+galaxy1,linksfile,tabular,format_3475
circos_wiggle_to_scatter,0.69.8+galaxy1,input,bigwig,format_3006
circos_tableviewer,0.69.8+galaxy1,table,tabular,format_3475
circos_resample,0.69.8+galaxy1,input,tabular,format_3475
circos_interval_to_tile,0.69.8+galaxy1,ref|input,bed,format_3003
circos_interval_to_tile,0.69.8+galaxy1,ref|input,gff3,format_1975
circos_interval_to_text,0.69.8+galaxy1,ref|input,bed,format_3003
circos_interval_to_text,0.69.8+galaxy1,ref|input,gff3,format_1975
circos_aln_to_links,0.69.8+galaxy1,input,maf,format_3008
circos_gc_skew,0.69.8+galaxy1,reference_genome|history_item,fasta,format_1929
circos_bundlelinks,0.69.8+galaxy1,linksfile,tabular,format_3475
pygenomeTracks,3.1.2,tracks|track_file_style_conditional|matrix_h5_cooler_multiple,h5,format_3590
pygenomeTracks,3.1.2,tracks|track_file_style_conditional|boundaries_file,bed,format_3003
pygenomeTracks,3.1.2,tracks|track_file_style_conditional|track_input_bedgraph,bedgraph,format_3583
pygenomeTracks,3.1.2,tracks|track_file_style_conditional|track_input_bed,bed,format_3003
pygenomeTracks,3.1.2,tracks|track_file_style_conditional|track_input_bed,bed,format_3003
pygenomeTracks,3.1.2,tracks|track_file_style_conditional|track_input_bigwig,bigwig,format_3006
pygenomeTracks,3.1.2,tracks|track_file_style_conditional|track_input_bedgraph_matrix,bedgraph,format_3583
pygenomeTracks,3.1.2,tracks|track_file_style_conditional|track_input_bed_single,bed,format_3003
pathview,1.24.0+galaxy0,pathway|tabular,tabular,format_3475
pathview,1.24.0+galaxy0,gene_data|tabular,tabular,format_3475
pathview,1.24.0+galaxy0,cpd_data|tabular,tabular,format_3475
export2graphlan,0.20+galaxy0,lefse_input,tabular,format_3475
export2graphlan,0.20+galaxy0,input_lefse_output|lefse_output,tabular,format_3475
venn_list,0.1.1,universe|main,tabular,format_3475
venn_list,0.1.1,sets|set,tabular,format_3475
bandage_image,0.8.1+galaxy1,input_file,txt,format_2330
bandage_info,0.8.1+galaxy0,input_file,txt,format_2330
volcanoplot,0.0.3,input,tabular,format_3475
volcanoplot,0.0.3,labels|label_file,tabular,format_3475
ggplot2_point,2.2.1+galaxy1,input1,tabular,format_3475
ggplot2_heatmap2,3.0.1,input1,tabular,format_3475
plotly_regression_performance_plots,0.1,infile_input,tabular,format_3475
plotly_regression_performance_plots,0.1,infile_output,tabular,format_3475
newick_display,1.6,fileNewick,txt,format_2330
plotly_ml_performance_plots,0.1,infile_input,tabular,format_3475
plotly_ml_performance_plots,0.1,infile_output,tabular,format_3475
plotly_ml_performance_plots,0.1,infile_trained_model,zip,format_2333
plotly_parallel_coordinates_plot,0.1,infile,tabular,format_3475
intervene_upset,0.6.4,input,txt,format_2330
intervene_pairwise,0.6.4,input,interval,format_3475
ggplot2_histogram,2.2.1+galaxy0,input1,tabular,format_3475
ggplot2_violin,2.2.1+galaxy0,input1,tabular,format_3475
ggplot2_heatmap,2.2.1,input1,tabular,format_3475
ggplot2_pca,2.2.1,input1,tabular,format_3475
four_color_plot,1.0.0,input,fasta,format_1929
graphlan,1.0.0.0,input_tree,txt,format_2330
graphlan_annotate,1.0.0.0,input_tree,txt,format_2330
graphlan_annotate,1.0.0.0,annot,txt,format_2330
tsne,0.0.2,input1,tabular,format_3475
krona-text,1,inputfile,data,format_1915
fasta_nucleotide_color_plot,1.0.1,input,fasta,format_1929
mummerplot_wrapper,0.0.7,fasta_a,fasta,format_1929
mummerplot_wrapper,0.0.7,fasta_b,fasta,format_1929
karyotype_Plot_1,1.0.0,series|input,tabular,format_3475
barchart_gnuplot,1.0.0,input,tabular,format_3475
qual_stats_boxplot,1.0.1,input_file,tabular,format_3475
laj_1,1.0.0,maf_input,lav,format_3014
laj_1,1.0.0,seq_file1,fasta,format_1929
laj_1,1.0.0,seq_file2,fasta,format_1929
laj_1,1.0.0,exonfile,txt,format_2330
laj_1,1.0.0,repeatfile,txt,format_2330
laj_1,1.0.0,annotationfile,txt,format_2330
laj_1,1.0.0,underlayfile,txt,format_2330
laj_1,1.0.0,highlightfile,txt,format_2330
vcf_to_maf_customtrack1,1.0.0,vcf_source_type|vcf_file|vcf_input,tabular,format_3475
mutate_snp_codon_1,1.0.0,input1,interval,format_3475
structure,2.3.4,infile,tabular,format_3475
codeml,1.0,concat_nuc,fasta,format_1929
codeml,1.0,tree,nhx,format_1910
hgv_codingSnps,1.0.1,input1,interval,format_3475
hgv_codingSnps,1.0.1,input2,interval,format_3475
hgv_add_scores,1.0.0,input1,interval,format_3475
rgweblogo3,3.5.0,input,fasta,format_1929
meme_chip,4.11.2+galaxy1,input,fasta,format_1929
meme_chip,4.11.2+galaxy1,control,fasta,format_1929
meme_psp_gen,4.12.0.0,primary_sequence,fasta,format_1929
meme_psp_gen,4.12.0.0,control_sequence,fasta,format_1929
meme_fimo,4.12.0.0,input_motifs,memexml,format_2332
meme_fimo,4.12.0.0,fasta_type|input_database,fasta,format_1929
meme_fimo,4.12.0.0,options_type|bgfile_type|bgfile,txt,format_2330
meme_fimo,4.12.0.0,options_type|psp_cond|input_psp,txt,format_2330
meme_fimo,4.12.0.0,options_type|prior_dist_cond|input_prior_dist,txt,format_2330
meme_meme,4.12.0.0,input1,fasta,format_1929
meme_meme,4.12.0.0,options_type|alphabet_type|prior_type|plib,txt,format_2330
meme_meme,4.12.0.0,options_type|bfile,txt,format_2330
meme_meme,4.12.0.0,options_type|pspfile,txt,format_2330
meme_dreme,4.11.2.0,pos_fasta_file,fasta,format_1929
meme_dreme,4.11.2.0,neg_set_type|neg_fasta_file,fasta,format_1929
chipeakanno_annopeaks,0.1.0,dmp,interval,format_3475
clusterprofiler_bitr,0.1.0,genelist,txt,format_2330
clusterprofiler_go,0.1.0,entrezid,txt,format_2330
hifive,0.1.0,command|bed,bed,format_3003
hifive,0.1.0,command|datafile|paired_bam|readend1,bam,format_2572
hifive,0.1.0,command|datafile|paired_bam|readend2,bam,format_2572
hifive,0.1.0,command|datafile|mat,tabular,format_3475
hifive,0.1.0,command|datafile|raw_files|raw,tabular,format_3475
hifive,0.1.0,command|fends,h5,format_3590
hifive,0.1.0,command|hic_data,h5,format_3590
hifive,0.1.0,command|hic_project,h5,format_3590
hifive,0.1.0,command|datafile|count_files|count,tabular,format_3475
hifive,0.1.0,command|fragments,h5,format_3590
hifive,0.1.0,command|fivec_data,h5,format_3590
hifive,0.1.0,command|fivec_project,h5,format_3590
pyiron_meta,0.2.5,infile,h5,format_3590
tombo_resquiggle,1.5,raw_signals,fast5.tar.gz,format_2333
tombo_resquiggle,1.5,fastqs,fastq,format_1930
tombo_resquiggle,1.5,reference_source|ref_file,fasta,format_1929
tombo_text_output,1.5,mode|statistics_filename,h5,format_3590
tombo_text_output,1.5,mode|raw_signals,fast5.tar.gz,format_2333
tombo_text_output,1.5,mode|control_signals,fast5.tar.gz,format_2333
tombo_detect_modifications,1.5,raw_signals,fast5.tar.gz,format_2333
proteomics_search_peptide_prophet_1,1.4.4,input_file,pepxml,format_3655
proteomics_search_peptide_prophet_1,1.4.4,database,fasta,format_1929
proteomics_search_peptide_prophet_1,1.4.4,p_threshold|p_thresh_file,txt,format_2330
proteomics_search_protein_prophet_1,1.1.1,input_files,peptideprophet_pepxml,format_3655
proteomics_search_protein_prophet_1,1.1.1,database,fasta,format_1929
proteomics_search_interprophet_1,1.4.4,input_files,peptideprophet_pepxml,format_3655
proteomics_search_interprophet_1,1.4.4,p_threshold|p_thresh_file,txt,format_2330
raceid_main,3.0.1.1.1,tool|intable,tabular,format_3475
raceid_main,3.0.1.1.1,tool|inputrds,rdata,format_2333
sklearn_discriminant_classifier,0.9,selected_tasks|infile_model,zip,format_2333
sklearn_discriminant_classifier,0.9,selected_tasks|infile_data,tabular,format_3475
sklearn_discriminant_classifier,0.9,selected_tasks|infile_train,tabular,format_3475
eden_sequence_converter,0.9,infile,fasta,format_1929
eden_vectorizer,0.9,infile,json,format_3464
nn_classifier,0.9,selected_tasks|infile_model,txt,format_2330
nn_classifier,0.9,selected_tasks|infile_data,tabular,format_3475
nn_classifier,0.9,selected_tasks|infile_train,tabular,format_3475
sklearn_numeric_clustering,0.9,input_types|infile,txt,format_2330
sklearn_numeric_clustering,0.9,input_types|infile,tabular,format_3475
svm_classifier,0.9,selected_tasks|infile_model,txt,format_2330
svm_classifier,0.9,selected_tasks|infile_data,tabular,format_3475
svm_classifier,0.9,selected_tasks|infile_train,tabular,format_3475
scipy_sparse,0.9,sparse_functions|sparse_inputs|input,txt,format_2330
sklearn_data_preprocess,0.9,input_type|infile,tabular,format_3475
sklearn_data_preprocess,0.9,input_type|pre_processors|infile_transform,tabular,format_3475
sklearn_data_preprocess,0.9,input_type|pre_processors|infile_transform,tabular,format_3475
sklearn_data_preprocess,0.9,input_type|infile,txt,format_2330
sklearn_pairwise_metrics,0.9,input_type|input_files|input,tabular,format_3475
sklearn_pairwise_metrics,0.9,input_type|input_files|input,txt,format_2330
sklearn_generalized_linear,0.9,selected_tasks|infile_model,zip,format_2333
sklearn_generalized_linear,0.9,selected_tasks|infile_data,tabular,format_3475
sklearn_generalized_linear,0.9,selected_tasks|selected_algorithms|input_options|infile1,tabular,format_3475
sklearn_generalized_linear,0.9,selected_tasks|selected_algorithms|input_options|infile2,tabular,format_3475
sklearn_generalized_linear,0.9,selected_tasks|selected_algorithms|input_options|infile1,txt,format_2330
sklearn_ensemble,0.9,selected_tasks|infile_model,zip,format_2333
sklearn_ensemble,0.9,selected_tasks|infile_data,tabular,format_3475
sklearn_ensemble,0.9,selected_tasks|selected_algorithms|input_options|infile1,tabular,format_3475
sklearn_ensemble,0.9,selected_tasks|selected_algorithms|input_options|infile2,tabular,format_3475
sklearn_ensemble,0.9,selected_tasks|selected_algorithms|input_options|infile1,txt,format_2330
sklearn_clf_metrics,0.9,clf_metrics|infile1,tabular,format_3475
sklearn_clf_metrics,0.9,clf_metrics|infile2,tabular,format_3475
eden_protease_prediction,0.9.1,selected_tasks|infile_model,zip,format_2333
eden_protease_prediction,0.9.1,selected_tasks|infile_data,fasta,format_1929
eden_protease_prediction,0.9.1,selected_tasks|infile_train,fasta,format_1929
deeptools_bigwigCorrelate,1.5.9.2.0,input_files|bigwigfile,bigwig,format_3006
deeptools_bigwigCorrelate,1.5.9.2.0,mode|region_file,bed,format_3003
bwtool-lift,1.0,input,bigwig,format_3006
bwtool-lift,1.0,regions,bed,format_3003
bigwig_to_bedgraph,0.1.0,input,bigwig,format_3006
bg_protein_properties,0.1.0,input,fasta,format_1929
biopython_base_distribution,1.0,infile,fasta,format_1929
codon_count,0.1,input_fasta,fasta,format_1929
genbank_to_gff,0.1,infile,genbank,format_1936
gbk_to_orf,0.1,infile,genbank,format_1936
gff_to_sequence,0.1,infile_fasta,fasta,format_1929
gff_to_sequence,0.1,infile_gff,gff,format_2305
sequence_convert,0.1,infile,ace,None
translate_nucleotides,0.1,input_fasta,fasta,format_1929
rnalfoldz,2.1.6.0,fasta_input,fasta,format_1929
chira,1.0,input,fasta,format_1929
re_he_maldi_image_registration,0.0.1,imgHE,png,format_3603
re_he_maldi_image_registration,0.0.1,imgMS,png,format_3603
gdal_ogrinfo,3.0.0,input1,xml,format_2332
gdal_ogr2ogr,3.0.0,input,shp,format_2333
gdal_gdalwarp,3.0.0,input,gtiff,None
gdal_gdal_translate,3.0.0,typeinput|input1,data,format_1915
gdal_gdal_translate,3.0.0,typeinput|subdata_tab,data,format_1915
gdal_gdal_merge,3.0.0,input,gtiff,None
gdal_gdalinfo,3.0.0,input1,tif,format_3591
gdal_gdalbuildvrt,3.0.0,input,gtiff,None
gdal_gdaladdo,3.0.0,input1,gtiff,None
vigiechiro_bilanenrichipf,0.1.1,idc2,tabular,format_3475
vigiechiro_bilanenrichirp,0.1.1,idc2,tabular,format_3475
vigiechiro_idcorrect_2ndlayer,0.1.1,participation_file,csv,format_3475
vigiechiro_idvalid,0.1.1,inputfile,tabular,format_3475
indels_3way,1.0.3,input1,maf,format_3008
draw_stacked_barplots,1.0.0,inputFile1,tabular,format_3475
delete_overlapping_indels,1.0.0,inputFile1,tabular,format_3475
compute_motifs_frequency,1.0.0,inputFile1,tabular,format_3475
compute_motifs_frequency,1.0.0,inputFile2,tabular,format_3475
compute_motif_frequencies_for_all_motifs,1.0.0,inputFile1,tabular,format_3475
compute_motif_frequencies_for_all_motifs,1.0.0,inputFile2,tabular,format_3475
categorize_elements_satisfying_criteria,1.0.0,inputFile1,tabular,format_3475
categorize_elements_satisfying_criteria,1.0.0,inputFile2,tabular,format_3475
featureCoverage1,2.0.0,input1,interval,format_3475
featureCoverage1,2.0.0,input2,interval,format_3475
fasttree,2.1.10,input_selector|input,fasta,format_1929
fasttree,2.1.10,input_selector|intree_selector|start_tree,nhx,format_1910
fasttree,2.1.10,input_selector|input,phylip,format_1997
gd_make_gd_file,1.0.0,input,tabular,format_3475
gd_make_gd_file,1.0.0,names,txt,format_2330
gd_specify,1.1.0,input,gd_snp,None
gd_nucleotide_diversity_pi,1.0.0,saps,gd_sap,None
gd_nucleotide_diversity_pi,1.0.0,snps,gd_snp,None
gd_nucleotide_diversity_pi,1.0.0,intervals,gd_covered_cds,None
gd_nucleotide_diversity_pi,1.0.0,indivs,gd_indivs,None
gd_offspring_heterozygosity_pedigree,1.0.0,input,gd_snp,None
gd_offspring_heterozygosity_pedigree,1.0.0,pedigree,txt,format_2330
gd_offspring_heterozygosity_pedigree,1.0.0,founders,gd_indivs,None
gd_offspring_heterozygosity_pedigree,1.0.0,b1_input,txt,format_2330
gd_offspring_heterozygosity_pedigree,1.0.0,b2_input,txt,format_2330
gd_assignment_of_optimal_breeding_pairs,1.0.0,input,txt,format_2330
gd_phylogenetic_tree,1.1.0,input_type|input,gd_snp,None
gd_phylogenetic_tree,1.1.0,input_type|input,gd_genotype,None
gd_phylogenetic_tree,1.1.0,individuals|p1_input,gd_indivs,None
gd_dpmix,1.2.0,input_type|input,gd_snp,None
gd_dpmix,1.2.0,input_type|input,gd_genotype,None
gd_dpmix,1.2.0,use_reference|ap1_input,gd_indivs,None
gd_dpmix,1.2.0,ap2_input,gd_indivs,None
gd_dpmix,1.2.0,third_pop|ap3_input,gd_indivs,None
gd_dpmix,1.2.0,p_input,gd_indivs,None
gd_dpmix,1.2.0,user_het|het_file,txt,format_2330
gd_make_phylip,1.1.0,input,gd_genotype,None
gd_make_phylip,1.1.0,indivs_input,gd_indivs,None
gd_make_phylip,1.1.0,input_type|coverage_input,gd_genotype,None
gd_make_phylip,1.1.0,input_type|annotation_input,interval,format_3475
gd_make_phylip,1.1.0,input_type|fasta_input,fasta,format_1929
gd_diversity_pi,1.1.0,input,gd_snp,None
gd_diversity_pi,1.1.0,use_cov|cov_input,gd_snp,None
gd_diversity_pi,1.1.0,indiv_input,gd_indivs,None
gd_draw_variants,1.1.0,use_snp|snp_input,gd_snp,None
gd_draw_variants,1.1.0,use_cov|cov_input,gd_snp,None
gd_draw_variants,1.1.0,use_indiv|indiv_input,gd_indivs,None
gd_draw_variants,1.1.0,annotation_input,interval,format_3475
gd_find_intervals,1.1.0,input,tabular,format_3475
gd_specify_restriction_enzymes,1.0.0,input,tabular,format_3475
gd_reorder,1.0.0,input,gd_indivs,None
gd_offspring_heterozygosity,1.0.0,input,gd_snp,None
gd_offspring_heterozygosity,1.0.0,p1_input,gd_indivs,None
gd_offspring_heterozygosity,1.0.0,p2_input,gd_indivs,None
